sample,porosity,model,state,alpha_fit,measured,predicted,error,ape_pct,signed_pct
113577.0,0.07476560681237662,BRUGGEMAN,oil,,2.5712816742530693,2.66797880698259,0.09669713272952052,3.7606588845467517,3.7606588845467517
113577.0,0.07476560681237662,BRUGGEMAN,brine_avg,,2.817765625,2.7394318275688883,-0.07833379743111157,2.779996914438602,-2.779996914438602
113603.0,0.06812695477572067,GSA,dry,0.11352288685995965,2.3427999999999995,2.48216120494328,0.13936120494328064,5.948489198535115,5.948489198535115
113603.0,0.06812695477572067,GSA,oil,0.11352288685995965,2.7211499999999997,2.5467056182836276,-0.1744443817163721,6.410685986306236,-6.410685986306236
113603.0,0.06812695477572067,GSA,brine_avg,0.11352288685995965,2.9658249999999997,2.712160681070053,-0.25366431892994656,8.552909188166753,-8.552909188166753
113603.0,0.06812695477572067,SCA,dry,0.12558009958759175,2.3427999999999995,2.4830781998131273,0.14027819981312772,5.987630178125651,5.987630178125651
113603.0,0.06812695477572067,SCA,oil,0.12558009958759175,2.7211499999999997,2.547011524595036,-0.17413847540496352,6.399444183707753,-6.399444183707753
113603.0,0.06812695477572067,SCA,brine_avg,0.12558009958759175,2.9658249999999997,2.711930874788076,-0.2538941252119238,8.560657665638525,-8.560657665638525
113603.0,0.06812695477572067,BRUGGEMAN,dry,,2.3427999999999995,2.679429486166996,0.3366294861669963,14.368682182303072,14.368682182303072
113603.0,0.06812695477572067,BRUGGEMAN,oil,,2.7211499999999997,2.695614718390474,-0.025535281609525562,0.9384003678417421,-0.9384003678417421
113603.0,0.06812695477572067,BRUGGEMAN,brine_avg,,2.9658249999999997,2.760626326100678,-0.2051986738993219,6.9187721426355875,-6.9187721426355875
113619.0,0.08326069547301873,GSA,dry,0.09373764106886844,2.252275,2.3281523459297735,0.07587734592977347,3.3689201331885963,3.3689201331885963
113619.0,0.08326069547301873,GSA,oil,0.09373764106886844,2.5288521096787857,2.422077206094573,-0.10677490358421249,4.2222676120738045,-4.2222676120738045
113619.0,0.08326069547301873,GSA,brine_avg,0.09373764106886844,2.768703125,2.646890894935022,-0.12181223006497799,4.399613268937166,-4.399613268937166
113619.0,0.08326069547301873,SCA,dry,0.10807905993593199,2.252275,2.3289655460807204,0.07669054608072035,3.4050258552228456,3.4050258552228456
113619.0,0.08326069547301873,SCA,oil,0.10807905993593199,2.5288521096787857,2.4219680040328395,-0.10688410564594619,4.226585858337228,-4.226585858337228
113619.0,0.08326069547301873,SCA,brine_avg,0.10807905993593199,2.768703125,2.646303579612281,-0.12239954538771913,4.420825919634094,-4.420825919634094
113619.0,0.08326069547301873,BRUGGEMAN,dry,,2.252275,2.6127042259941877,0.3604292259941877,16.002896004892282,16.002896004892282
113619.0,0.08326069547301873,BRUGGEMAN,oil,,2.5288521096787857,2.6326369462212753,0.1037848365424896,4.10402949801886,4.10402949801886
113619.0,0.08326069547301873,BRUGGEMAN,brine_avg,,2.768703125,2.7123614108976595,-0.05634171410234057,2.0349496337690796,-2.0349496337690796
113622.0,0.08011973979984602,GSA,dry,0.1207109757987655,2.31575,2.421858282228072,0.10610828222807189,4.582026653484697,4.582026653484697
113622.0,0.08011973979984602,GSA,oil,0.1207109757987655,2.6211870716673373,2.4897519727520256,-0.1314350989153117,5.0143349300019935,-5.0143349300019935
113622.0,0.08011973979984602,GSA,brine_avg,0.1207109757987655,2.8395343749999995,2.6705077737244762,-0.16902660127552327,5.952616836185451,-5.952616836185451
113622.0,0.08011973979984602,SCA,dry,0.1349242852469897,2.31575,2.4226356658002643,0.10688566580026437,4.615596061762469,4.615596061762469
113622.0,0.08011973979984602,SCA,oil,0.1349242852469897,2.6211870716673373,2.4899156163636116,-0.13127145530372575,5.008091819262025,-5.008091819262025
113622.0,0.08011973979984602,SCA,brine_avg,0.1349242852469897,2.8395343749999995,2.670172459200731,-0.1693619157992683,5.964425621692582,-5.964425621692582
113622.0,0.08011973979984602,BRUGGEMAN,dry,,2.31575,2.626551348055255,0.31080134805525494,13.421196072773615,13.421196072773615
113622.0,0.08011973979984602,BRUGGEMAN,oil,,2.6211870716673373,2.645701216978256,0.024514145310918778,0.9352306661319418,0.9352306661319418
113622.0,0.08011973979984602,BRUGGEMAN,brine_avg,,2.8395343749999995,2.722363633273887,-0.1171707417261123,4.126406877046957,-4.126406877046957
113704.0,0.1753453832771655,GSA,dry,0.09064935244750821,1.7076124999999998,1.7872364454258955,0.07962394542589579,4.66288138707674,4.66288138707674
113704.0,0.1753453832771655,GSA,oil,0.09064935244750821,2.05415,1.9350141803908214,-0.11913581960917852,5.799762413123605,-5.799762413123605
113704.0,0.1753453832771655,GSA,brine_avg,0.09064935244750821,2.45671875,2.3207556439431087,-0.1359631060568911,5.534337459544,-5.534337459544
113704.0,0.1753453832771655,SCA,dry,0.12250199120411752,1.7076124999999998,1.7893414046437386,0.08172890464373883,4.786150525586972,4.786150525586972
113704.0,0.1753453832771655,SCA,oil,0.12250199120411752,2.05415,1.9343337309032047,-0.11981626909679521,5.832888011917105,-5.832888011917105
113704.0,0.1753453832771655,SCA,brine_avg,0.12250199120411752,2.45671875,2.3184900070326537,-0.1382287429673461,5.626559530566782,-5.626559530566782
113704.0,0.1753453832771655,BRUGGEMAN,dry,,1.7076124999999998,2.207158491727935,0.49954599172793523,29.254060375403395,29.254060375403395
113704.0,0.1753453832771655,BRUGGEMAN,oil,,2.05415,2.2514325966338555,0.1972825966338556,9.60409885518855,9.60409885518855
