sample_id,state,measurement_col,phi,matrix_tc,fluid_tc,model,alpha_fit,alpha_source,alpha_fit_mode,uses_alpha,observed_tc,predicted_tc,error,abs_error,abs_pct_error,is_calibration_state
113619,brine_avg,TC 60,0.08326069547301873,2.98,0.6,SCA,0.08904041555673727,per_sample,per_sample,True,2.82315,2.6356949127206946,-0.1874550872793055,0.1874550872793055,6.639926581276429,False
113619,dry,TC air,0.08326069547301873,2.98,0.025,DEM,0.08674857793758643,per_sample,per_sample,True,2.252275,2.252275230366698,2.30366698161788e-07,2.30366698161788e-07,1.0228178093784641e-05,True
113619,oil,TC oil,0.08326069547301873,2.98,0.13,DEM,0.08674857793758643,per_sample,per_sample,True,2.5288521096787857,2.3795337880652796,-0.1493183216135061,0.1493183216135061,5.904588925624144,False
113619,brine_avg,TC 60,0.08326069547301873,2.98,0.6,DEM,0.08674857793758643,per_sample,per_sample,True,2.82315,2.63983019901104,-0.18331980098896006,0.18331980098896006,6.493448842213841,False
113619,dry,TC air,0.08326069547301873,2.98,0.025,GSA,0.07519234831981382,per_sample,per_sample,True,2.252275,2.252275185536083,1.855360829416952e-07,1.855360829416952e-07,8.237718881650564e-06,True
113619,oil,TC oil,0.08326069547301873,2.98,0.13,GSA,0.07519234831981382,per_sample,per_sample,True,2.5288521096787857,2.3736120975787536,-0.15524001210003213,0.15524001210003213,6.138754081580148,False
113619,brine_avg,TC 60,0.08326069547301873,2.98,0.6,GSA,0.07519234831981382,per_sample,per_sample,True,2.82315,2.636597022685496,-0.18655297731450426,0.18655297731450426,6.607972559534714,False
113619,dry,TC air,0.08326069547301873,2.98,0.025,Bruggeman,,,per_sample,False,2.252275,2.6127042259941877,0.3604292259941877,0.3604292259941877,16.002896004892282,True
113619,oil,TC oil,0.08326069547301873,2.98,0.13,Bruggeman,,,per_sample,False,2.5288521096787857,2.6326369462212753,0.1037848365424896,0.1037848365424896,4.10402949801886,False
113619,brine_avg,TC 60,0.08326069547301873,2.98,0.6,Bruggeman,,,per_sample,False,2.82315,2.7123614108976595,-0.11078858910234057,0.11078858910234057,3.9242898571574507,False
113622,dry,TC air,0.08011973979984602,2.98,0.025,MT,0.08455504237799435,per_sample,per_sample,True,2.31575,2.315749566944351,-4.3305564911833017e-07,4.3305564911833017e-07,1.8700449060491426e-05,True
113622,oil,TC oil,0.08011973979984602,2.98,0.13,MT,0.08455504237799435,per_sample,per_sample,True,2.6211870716673373,2.418983661646426,-0.20220341002091136,0.20220341002091136,7.714192253065316,False
113622,brine_avg,TC 60,0.08011973979984602,2.98,0.6,MT,0.08455504237799435,per_sample,per_sample,True,2.92005,2.653983235468627,-0.2660667645313728,0.2660667645313728,9.111719475056002,False
113622,dry,TC air,0.08011973979984602,2.98,0.025,SCA,0.09798044540129841,per_sample,per_sample,True,2.31575,2.315749922126436,-7.78735640416528e-08,7.78735640416528e-08,3.362779403720298e-06,True
113622,oil,TC oil,0.08011973979984602,2.98,0.13,SCA,0.09798044540129841,per_sample,per_sample,True,2.6211870716673373,2.418261850987593,-0.20292522067974428,0.20292522067974428,7.741729801477448,False
113622,brine_avg,TC 60,0.08011973979984602,2.98,0.6,SCA,0.09798044540129841,per_sample,per_sample,True,2.92005,2.6532386173308775,-0.2668113826691223,0.2668113826691223,9.137219659564813,False
113622,dry,TC air,0.08011973979984602,2.98,0.025,DEM,0.09622025905882023,per_sample,per_sample,True,2.31575,2.315750531449628,5.314496278607805e-07,5.314496278607805e-07,2.294935238522209e-05,True
113622,oil,TC oil,0.08011973979984602,2.98,0.13,DEM,0.09622025905882023,per_sample,per_sample,True,2.6211870716673373,2.423506524679721,-0.19768054698761617,0.19768054698761617,7.541642072187986,False
113622,brine_avg,TC 60,0.08011973979984602,2.98,0.6,DEM,0.09622025905882023,per_sample,per_sample,True,2.92005,2.656700247669786,-0.26334975233021396,0.26334975233021396,9.018672705269223,False
113622,dry,TC air,0.08011973979984602,2.98,0.025,GSA,0.08455504237799444,per_sample,per_sample,True,2.31575,2.3157495669443504,-4.330556495624194e-07,4.330556495624194e-07,1.870044907966833e-05,True
113622,oil,TC oil,0.08011973979984602,2.98,0.13,GSA,0.08455504237799444,per_sample,per_sample,True,2.6211870716673373,2.4189836616464255,-0.2022034100209118,0.2022034100209118,7.714192253065333,False
113622,brine_avg,TC 60,0.08011973979984602,2.98,0.6,GSA,0.08455504237799444,per_sample,per_sample,True,2.92005,2.6539832354686266,-0.26606676453137323,0.26606676453137323,9.111719475056018,False
113622,dry,TC air,0.08011973979984602,2.98,0.025,Bruggeman,,,per_sample,False,2.31575,2.626551348055255,0.31080134805525494,0.31080134805525494,13.421196072773615,True
113622,oil,TC oil,0.08011973979984602,2.98,0.13,Bruggeman,,,per_sample,False,2.6211870716673373,2.645701216978256,0.024514145310918778,0.024514145310918778,0.9352306661319418,False
113622,brine_avg,TC 60,0.08011973979984602,2.98,0.6,Bruggeman,,,per_sample,False,2.92005,2.722363633273887,-0.19768636672611262,0.19768636672611262,6.769965128203717,False
113704,dry,TC air,0.1753453832771655,2.98,0.025,MT,0.07649527914094632,per_sample,per_sample,True,1.7076124999999998,1.7076126068529842,1.0685298446055924e-07,1.0685298446055924e-07,6.257449184786318e-06,True
113704,oil,TC oil,0.1753453832771655,2.98,0.13,MT,0.07649527914094632,per_sample,per_sample,True,2.05415,1.8810655432742844,-0.17308445672571549,0.17308445672571549,8.426086543130516,False
113704,brine_avg,TC 60,0.1753453832771655,2.98,0.6,MT,0.07649527914094632,per_sample,per_sample,True,2.5313125,2.307683886033406,-0.22362861396659373,0.22362861396659373,8.834492539605195,False
113704,dry,TC air,0.1753453832771655,2.98,0.025,SCA,0.10750258728447158,per_sample,per_sample,True,1.7076124999999998,1.7076120249797133,-4.750202864389763e-07,4.750202864389763e-07,2.7817803303675533e-05,True
113704,oil,TC oil,0.1753453832771655,2.98,0.13,SCA,0.10750258728447158,per_sample,per_sample,True,2.05415,1.8783113511026868,-0.17583864889731315,0.17583864889731315,8.560165951722764,False
113704,brine_avg,TC 60,0.1753453832771655,2.98,0.6,SCA,0.10750258728447158,per_sample,per_sample,True,2.5313125,2.3045314952443317,-0.2267810047556682,0.2267810047556682,8.95902836001751,False
113704,dry,TC air,0.1753453832771655,2.98,0.025,DEM,0.10194808887571095,per_sample,per_sample,True,1.7076124999999998,1.7076130881198754,5.881198756885198e-07,5.881198756885198e-07,3.444106175660578e-05,True
113704,oil,TC oil,0.1753453832771655,2.98,0.13,DEM,0.10194808887571095,per_sample,per_sample,True,2.05415,1.8972139475094791,-0.15693605249052078,0.15693605249052078,7.6399509524874425,False
113704,brine_avg,TC 60,0.1753453832771655,2.98,0.6,DEM,0.10194808887571095,per_sample,per_sample,True,2.5313125,2.317912205802597,-0.21340029419740292,0.21340029419740292,8.430420748027077,False
113704,dry,TC air,0.1753453832771655,2.98,0.025,GSA,0.07649527914094617,per_sample,per_sample,True,1.7076124999999998,1.7076126068529833,1.0685298357238082e-07,1.0685298357238082e-07,6.25744913277344e-06,True
113704,oil,TC oil,0.1753453832771655,2.98,0.13,GSA,0.07649527914094617,per_sample,per_sample,True,2.05415,1.8810655432742838,-0.17308445672571615,0.17308445672571615,8.426086543130548,False
113704,brine_avg,TC 60,0.1753453832771655,2.98,0.6,GSA,0.07649527914094617,per_sample,per_sample,True,2.5313125,2.3076838860334057,-0.22362861396659417,0.22362861396659417,8.834492539605213,False
113704,dry,TC air,0.1753453832771655,2.98,0.025,Bruggeman,,,per_sample,False,1.7076124999999998,2.207158491727935,0.49954599172793523,0.49954599172793523,29.254060375403395,True
113704,oil,TC oil,0.1753453832771655,2.98,0.13,Bruggeman,,,per_sample,False,2.05415,2.2514325966338555,0.1972825966338556,0.1972825966338556,9.60409885518855,False
113704,brine_avg,TC 60,0.1753453832771655,2.98,0.6,Bruggeman,,,per_sample,False,2.5313125,2.4229835766875847,-0.10832892331241517,0.10832892331241517,4.27955549986085,False
113724,dry,TC air,0.07992399227956115,2.98,0.025,MT,0.0874603681122501,per_sample,per_sample,True,2.3283000000000005,2.3282996873456616,-3.1265433886318306e-07,3.1265433886318306e-07,1.3428438726245887e-05,True
113724,oil,TC oil,0.07992399227956115,2.98,0.13,MT,0.0874603681122501,per_sample,per_sample,True,2.4123875,2.4273556603057114,0.014968160305711464,0.014968160305711464,0.6204708118290061,False
113724,brine_avg,TC 60,0.07992399227956115,2.98,0.6,MT,0.0874603681122501,per_sample,per_sample,True,2.8098625000000004,2.6562668304058765,-0.15359566959412385,0.15359566959412385,5.466305543211592,False
113724,dry,TC air,0.07992399227956115,2.98,0.025,SCA,0.1008888880525941,per_sample,per_sample,True,2.3283000000000005,2.3282998791809932,-1.2081900724325578e-07,1.2081900724325578e-07,5.189151193714546e-06,True
113724,oil,TC oil,0.07992399227956115,2.98,0.13,SCA,0.1008888880525941,per_sample,per_sample,True,2.4123875,2.426676058565122,0.014288558565122234,0.014288558565122234,0.5922994778045498,False
113724,brine_avg,TC 60,0.07992399227956115,2.98,0.6,SCA,0.1008888880525941,per_sample,per_sample,True,2.8098625000000004,2.655552669872546,-0.15430983012745436,0.15430983012745436,5.491721752486264,False
113724,dry,TC air,0.07992399227956115,2.98,0.025,DEM,0.09926851896131172,per_sample,per_sample,True,2.3283000000000005,2.328298811204999,-1.1887950015498916e-06,1.1887950015498916e-06,5.1058497682854067e-05,True
113724,oil,TC oil,0.07992399227956115,2.98,0.13,DEM,0.09926851896131172,per_sample,per_sample,True,2.4123875,2.431587776205138,0.01920027620513798,0.01920027620513798,0.7959034858677546,False
113724,brine_avg,TC 60,0.07992399227956115,2.98,0.6,DEM,0.09926851896131172,per_sample,per_sample,True,2.8098625000000004,2.6588834852769114,-0.15097901472308894,0.15097901472308894,5.373181596006528,False
113724,dry,TC air,0.07992399227956115,2.98,0.025,GSA,0.08746036811225018,per_sample,per_sample,True,2.3283000000000005,2.328299687345662,-3.1265433841909385e-07,3.1265433841909385e-07,1.3428438707172348e-05,True
113724,oil,TC oil,0.07992399227956115,2.98,0.13,GSA,0.08746036811225018,per_sample,per_sample,True,2.4123875,2.427355660305712,0.014968160305711908,0.014968160305711908,0.6204708118290245,False
113724,brine_avg,TC 60,0.07992399227956115,2.98,0.6,GSA,0.08746036811225018,per_sample,per_sample,True,2.8098625000000004,2.6562668304058765,-0.15359566959412385,0.15359566959412385,5.466305543211592,False
113724,dry,TC air,0.07992399227956115,2.98,0.025,Bruggeman,,,per_sample,False,2.3283000000000005,2.6274143407304003,0.2991143407303998,0.2991143407303998,12.846898626912326,True
113724,oil,TC oil,0.07992399227956115,2.98,0.13,Bruggeman,,,per_sample,False,2.4123875,2.646515511027802,0.2341280110278019,0.2341280110278019,9.705240597864229,False
113724,brine_avg,TC 60,0.07992399227956115,2.98,0.6,Bruggeman,,,per_sample,False,2.8098625000000004,2.722987244653933,-0.08687525534606744,0.08687525534606744,3.091797386742854,False
113726,dry,TC air,0.09789559467455616,2.98,0.025,MT,0.14078964153432325,per_sample,per_sample,True,2.3587375,2.3587372045369372,-2.954630629048438e-07,2.954630629048438e-07,1.2526322361214157e-05,True
113726,oil,TC oil,0.09789559467455616,2.98,0.13,MT,0.14078964153432325,per_sample,per_sample,True,2.497631302525579,2.4248075772077113,-0.07282372531786763,0.07282372531786763,2.915711588184734,False
113726,brine_avg,TC 60,0.09789559467455616,2.98,0.6,MT,0.14078964153432325,per_sample,per_sample,True,2.7946125000000004,2.614735237612512,-0.17987726238748847,0.17987726238748847,6.436572597721095,False
113726,dry,TC air,0.09789559467455616,2.98,0.025,SCA,0.1581347616327104,per_sample,per_sample,True,2.3587375,2.3587370529777356,-4.4702226453807725e-07,4.4702226453807725e-07,1.8951759767166853e-05,True
113726,oil,TC oil,0.09789559467455616,2.98,0.13,SCA,0.1581347616327104,per_sample,per_sample,True,2.497631302525579,2.4244150987027187,-0.07321620382286032,0.07321620382286032,2.931425617096681,False
113726,brine_avg,TC 60,0.09789559467455616,2.98,0.6,SCA,0.1581347616327104,per_sample,per_sample,True,2.7946125000000004,2.6141921642951296,-0.18042033570487082,0.18042033570487082,6.4560054642592055,False
113726,dry,TC air,0.09789559467455616,2.98,0.025,DEM,0.1596104348916299,per_sample,per_sample,True,2.3587375,2.3587381593229897,6.593229895379693e-07,6.593229895379693e-07,2.7952368143465276e-05,True
113726,oil,TC oil,0.09789559467455616,2.98,0.13,DEM,0.1596104348916299,per_sample,per_sample,True,2.497631302525579,2.4270559311858375,-0.07057537133974146,0.07057537133974146,2.825692137521514,False
113726,brine_avg,TC 60,0.09789559467455616,2.98,0.6,DEM,0.1596104348916299,per_sample,per_sample,True,2.7946125000000004,2.616808592961461,-0.17780390703853932,0.17780390703853932,6.362381440666256,False
113726,dry,TC air,0.09789559467455616,2.98,0.025,GSA,0.14078964153432302,per_sample,per_sample,True,2.3587375,2.3587372045369364,-2.9546306379302223e-07,2.9546306379302223e-07,1.252632239886898e-05,True
113726,oil,TC oil,0.09789559467455616,2.98,0.13,GSA,0.14078964153432302,per_sample,per_sample,True,2.497631302525579,2.4248075772077105,-0.07282372531786852,0.07282372531786852,2.91571158818477,False
113726,brine_avg,TC 60,0.09789559467455616,2.98,0.6,GSA,0.14078964153432302,per_sample,per_sample,True,2.7946125000000004,2.614735237612512,-0.17987726238748847,0.17987726238748847,6.436572597721095,False
113726,dry,TC air,0.09789559467455616,2.98,0.025,Bruggeman,,,per_sample,False,2.3587375,2.548195961611665,0.18945846161166502,0.18945846161166502,8.032197801224807,True
113726,oil,TC oil,0.09789559467455616,2.98,0.13,Bruggeman,,,per_sample,False,2.497631302525579,2.571812854971821,0.07418155244624192,0.07418155244624192,2.970076182630731,False
113726,brine_avg,TC 60,0.09789559467455616,2.98,0.6,Bruggeman,,,per_sample,False,2.7946125000000004,2.6658637047822324,-0.12874879521776794,0.12874879521776794,4.607035688052205,False
113728,dry,TC air,0.2358372317110681,2.98,0.025,MT,0.07662583094446299,per_sample,per_sample,True,1.4346,1.4345989593490354,-1.0406509647342688e-06,1.0406509647342688e-06,7.253945104797634e-05,True
113728,oil,TC oil,0.2358372317110681,2.98,0.13,MT,0.07662583094446299,per_sample,per_sample,True,1.7373784115253965,1.6220175739278473,-0.11536083759754923,0.11536083759754923,6.639937323513986,False
113728,brine_avg,TC 60,0.2358372317110681,2.98,0.6,MT,0.07662583094446299,per_sample,per_sample,True,2.286675,2.1146815069413636,-0.1719934930586362,0.1719934930586362,7.5215539181840985,False
113728,dry,TC air,0.2358372317110681,2.98,0.025,SCA,0.1201353692612062,per_sample,per_sample,True,1.4346,1.4345972785225782,-2.7214774218631277e-06,2.7214774218631277e-06,0.0001897028734046513,True
113728,oil,TC oil,0.2358372317110681,2.98,0.13,SCA,0.1201353692612062,per_sample,per_sample,True,1.7373784115253965,1.618077913787765,-0.11930049773763152,0.11930049773763152,6.866696221514988,False
113728,brine_avg,TC 60,0.2358372317110681,2.98,0.6,SCA,0.1201353692612062,per_sample,per_sample,True,2.286675,2.1097619165482326,-0.17691308345176715,0.17691308345176715,7.736695571157562,False
113728,dry,TC air,0.2358372317110681,2.98,0.025,DEM,0.11193850178530944,per_sample,per_sample,True,1.4346,1.4346010375705283,1.0375705281617797e-06,1.0375705281617797e-06,7.232472662496721e-05,True
113728,oil,TC oil,0.2358372317110681,2.98,0.13,DEM,0.11193850178530944,per_sample,per_sample,True,1.7373784115253965,1.6440939721368222,-0.09328443938857434,0.09328443938857434,5.369264333535247,False
113728,brine_avg,TC 60,0.2358372317110681,2.98,0.6,DEM,0.11193850178530944,per_sample,per_sample,True,2.286675,2.129713659967697,-0.15696134003230267,0.15696134003230267,6.864173528477053,False
113728,dry,TC air,0.2358372317110681,2.98,0.025,GSA,0.07662583094446322,per_sample,per_sample,True,1.4346,1.4345989593490376,-1.0406509625138227e-06,1.0406509625138227e-06,7.253945089319828e-05,True
113728,oil,TC oil,0.2358372317110681,2.98,0.13,GSA,0.07662583094446322,per_sample,per_sample,True,1.7373784115253965,1.622017573927849,-0.11536083759754745,0.11536083759754745,6.639937323513884,False
113728,brine_avg,TC 60,0.2358372317110681,2.98,0.6,GSA,0.07662583094446322,per_sample,per_sample,True,2.286675,2.1146815069413636,-0.1719934930586362,0.1719934930586362,7.5215539181840985,False
113728,dry,TC air,0.2358372317110681,2.98,0.025,Bruggeman,,,per_sample,False,1.4346,1.9413392553154916,0.5067392553154915,0.5067392553154915,35.322686136588,True
113728,oil,TC oil,0.2358372317110681,2.98,0.13,Bruggeman,,,per_sample,False,1.7373784115253965,2.0034777182588472,0.2660993067334507,0.2660993067334507,15.316139821250504,False
113728,brine_avg,TC 60,0.2358372317110681,2.98,0.6,Bruggeman,,,per_sample,False,2.286675,2.237596859795449,-0.04907814020455081,0.04907814020455081,2.146266531297662,False
113735,dry,TC air,0.09160330411903464,2.98,0.025,MT,0.1265202595608599,per_sample,per_sample,True,2.3656875,2.3656884803264586,9.803264586771832e-07,9.803264586771832e-07,4.143938955069861e-05,True
113735,oil,TC oil,0.09160330411903464,2.98,0.13,MT,0.1265202595608599,per_sample,per_sample,True,2.596562490472174,2.4366769291948858,-0.15988556127728826,0.15988556127728826,6.157585725896154,False
113735,brine_avg,TC 60,0.09160330411903464,2.98,0.6,MT,0.1265202595608599,per_sample,per_sample,True,2.8722000000000003,2.631324087384803,-0.24087591261519714,0.24087591261519714,8.386460295773174,False
113735,dry,TC air,0.09160330411903464,2.98,0.025,SCA,0.14253331179894205,per_sample,per_sample,True,2.3656875,2.3656873443297046,-1.5567029532093102e-07,1.5567029532093102e-07,6.580340612229258e-06,True
113735,oil,TC oil,0.09160330411903464,2.98,0.13,SCA,0.14253331179894205,per_sample,per_sample,True,2.596562490472174,2.4362404383543517,-0.16032205211782236,0.16032205211782236,6.17439606041095,False
113735,brine_avg,TC 60,0.09160330411903464,2.98,0.6,SCA,0.14253331179894205,per_sample,per_sample,True,2.8722000000000003,2.6307562348612943,-0.24144376513870602,0.24144376513870602,8.406230942786227,False
113735,dry,TC air,0.09160330411903464,2.98,0.025,DEM,0.1429424446880653,per_sample,per_sample,True,2.3656875,2.3656873598062043,-1.4019379568352974e-07,1.4019379568352974e-07,5.926133341091322e-06,True
113735,oil,TC oil,0.09160330411903464,2.98,0.13,DEM,0.1429424446880653,per_sample,per_sample,True,2.596562490472174,2.4392149275386656,-0.15734756293350838,0.15734756293350838,6.059841175048915,False
113735,brine_avg,TC 60,0.09160330411903464,2.98,0.6,DEM,0.1429424446880653,per_sample,per_sample,True,2.8722000000000003,2.6334743247201042,-0.23872567527989608,0.23872567527989608,8.311596521130006,False
113735,dry,TC air,0.09160330411903464,2.98,0.025,GSA,0.12652025956086096,per_sample,per_sample,True,2.3656875,2.365688480326461,9.803264608976292e-07,9.803264608976292e-07,4.143938964455911e-05,True
113735,oil,TC oil,0.09160330411903464,2.98,0.13,GSA,0.12652025956086096,per_sample,per_sample,True,2.596562490472174,2.436676929194887,-0.15988556127728693,0.15988556127728693,6.157585725896102,False
113735,brine_avg,TC 60,0.09160330411903464,2.98,0.6,GSA,0.12652025956086096,per_sample,per_sample,True,2.8722000000000003,2.6313240873848036,-0.2408759126151967,0.2408759126151967,8.386460295773158,False
113735,dry,TC air,0.09160330411903464,2.98,0.025,Bruggeman,,,per_sample,False,2.3656875,2.5759291559140634,0.2102416559140634,0.2102416559140634,8.887127142281615,True
113735,oil,TC oil,0.09160330411903464,2.98,0.13,Bruggeman,,,per_sample,False,2.596562490472174,2.5979545315749952,0.0013920411028212065,0.0013920411028212065,0.05361092243799878,False
113735,brine_avg,TC 60,0.09160330411903464,2.98,0.6,Bruggeman,,,per_sample,False,2.8722000000000003,2.6858337399972783,-0.18636626000272205,0.18636626000272205,6.488624051344686,False
113754,dry,TC air,0.1192694322660098,2.98,0.025,MT,0.05726541084530149,per_sample,per_sample,True,1.8863500000000002,1.886350389546547,3.89546546797348e-07,3.89546546797348e-07,2.0650809595109496e-05,True
113754,oil,TC oil,0.1192694322660098,2.98,0.13,MT,0.05726541084530149,per_sample,per_sample,True,2.2409375000000002,2.083740730580329,-0.15719676941967142,0.15719676941967142,7.014777048430464,False
113754,brine_avg,TC 60,0.1192694322660098,2.98,0.6,MT,0.05726541084530149,per_sample,per_sample,True,2.60505,2.4863933223457284,-0.11865667765427146,0.11865667765427146,4.554871409541908,False
113754,dry,TC air,0.1192694322660098,2.98,0.025,SCA,0.07717301756442285,per_sample,per_sample,True,1.8863500000000002,1.886352342804753,2.3428047528639695e-06,2.3428047528639695e-06,0.00012419777628032812,True
113754,oil,TC oil,0.1192694322660098,2.98,0.13,SCA,0.07717301756442285,per_sample,per_sample,True,2.2409375000000002,2.081361291355579,-0.15957620864442124,0.15957620864442124,7.1209575744268285,False
113754,brine_avg,TC 60,0.1192694322660098,2.98,0.6,SCA,0.07717301756442285,per_sample,per_sample,True,2.60505,2.484237235804004,-0.12081276419599574,0.12081276419599574,4.637637058635947,False
113754,dry,TC air,0.1192694322660098,2.98,0.025,DEM,0.0723384741189113,per_sample,per_sample,True,1.8863500000000002,1.88635193788691,1.937886909830766e-06,1.937886909830766e-06,0.00010273209689775312,True
113754,oil,TC oil,0.1192694322660098,2.98,0.13,DEM,0.0723384741189113,per_sample,per_sample,True,2.2409375000000002,2.0989759365557696,-0.1419615634442306,0.1419615634442306,6.334918463555124,False
113754,brine_avg,TC 60,0.1192694322660098,2.98,0.6,DEM,0.0723384741189113,per_sample,per_sample,True,2.60505,2.4935194855235734,-0.11153051447642648,0.11153051447642648,4.281319532309418,False
113754,dry,TC air,0.1192694322660098,2.98,0.025,GSA,0.05726541084530149,per_sample,per_sample,True,1.8863500000000002,1.886350389546548,3.8954654790757104e-07,3.8954654790757104e-07,2.0650809653965116e-05,True
113754,oil,TC oil,0.1192694322660098,2.98,0.13,GSA,0.05726541084530149,per_sample,per_sample,True,2.2409375000000002,2.0837407305803293,-0.15719676941967098,0.15719676941967098,7.014777048430442,False
113754,brine_avg,TC 60,0.1192694322660098,2.98,0.6,GSA,0.05726541084530149,per_sample,per_sample,True,2.60505,2.4863933223457284,-0.11865667765427146,0.11865667765427146,4.554871409541908,False
113754,dry,TC air,0.1192694322660098,2.98,0.025,Bruggeman,,,per_sample,False,1.8863500000000002,2.454017432754297,0.567667432754297,0.567667432754297,30.09343084551101,True
113754,oil,TC oil,0.1192694322660098,2.98,0.13,Bruggeman,,,per_sample,False,2.2409375000000002,2.4831295774375666,0.24219207743756632,0.24219207743756632,10.807623034447248,False
113754,brine_avg,TC 60,0.1192694322660098,2.98,0.6,Bruggeman,,,per_sample,False,2.60505,2.598281676660775,-0.006768323339224835,0.006768323339224835,0.2598154868131067,False
129473,dry,TC air,0.117869102602222,2.98,0.025,MT,0.13415130144920906,per_sample,per_sample,True,2.235925,2.235925202826887,2.0282688684147843e-07,2.0282688684147843e-07,9.071274163555506e-06,True
129473,oil,TC oil,0.117869102602222,2.98,0.13,MT,0.13415130144920906,per_sample,per_sample,True,2.4113402649754168,2.3152883389756744,-0.09605192599974233,0.09605192599974233,3.9833418532793243,False
129473,brine_avg,TC 60,0.117869102602222,2.98,0.6,MT,0.13415130144920906,per_sample,per_sample,True,2.6124875000000003,2.5426574232245223,-0.06983007677547803,0.06983007677547803,2.672934388221112,False
129473,dry,TC air,0.117869102602222,2.98,0.025,SCA,0.15519977048861663,per_sample,per_sample,True,2.235925,2.2359241915709336,-8.084290663568083e-07,8.084290663568083e-07,3.615635883836928e-05,True
129473,oil,TC oil,0.117869102602222,2.98,0.13,SCA,0.15519977048861663,per_sample,per_sample,True,2.4113402649754168,2.314697889758127,-0.0966423752172898,0.0966423752172898,4.007828203303156,False
129473,brine_avg,TC 60,0.117869102602222,2.98,0.6,SCA,0.15519977048861663,per_sample,per_sample,True,2.6124875000000003,2.541843584763767,-0.07064391523623348,0.07064391523623348,2.7040862486895523,False
129473,dry,TC air,0.117869102602222,2.98,0.025,DEM,0.15640346527679755,per_sample,per_sample,True,2.235925,2.2359247543041634,-2.4569583656486316e-07,2.4569583656486316e-07,1.0988554471409513e-05,True
129473,oil,TC oil,0.117869102602222,2.98,0.13,DEM,0.15640346527679755,per_sample,per_sample,True,2.4113402649754168,2.3186450069443456,-0.09269525803107115,0.09269525803107115,3.844138439417473,False
129473,brine_avg,TC 60,0.117869102602222,2.98,0.6,DEM,0.15640346527679755,per_sample,per_sample,True,2.6124875000000003,2.5456872507452166,-0.06680024925478367,0.06680024925478367,2.556959574152361,False
129473,dry,TC air,0.117869102602222,2.98,0.025,GSA,0.1341513014492092,per_sample,per_sample,True,2.235925,2.235925202826887,2.0282688684147843e-07,2.0282688684147843e-07,9.071274163555506e-06,True
129473,oil,TC oil,0.117869102602222,2.98,0.13,GSA,0.1341513014492092,per_sample,per_sample,True,2.4113402649754168,2.3152883389756744,-0.09605192599974233,0.09605192599974233,3.9833418532793243,False
129473,brine_avg,TC 60,0.117869102602222,2.98,0.6,GSA,0.1341513014492092,per_sample,per_sample,True,2.6124875000000003,2.5426574232245223,-0.06983007677547803,0.06983007677547803,2.672934388221112,False
129473,dry,TC air,0.117869102602222,2.98,0.025,Bruggeman,,,per_sample,False,2.235925,2.4601863322761655,0.22426133227616551,0.22426133227616551,10.029913001382674,True
129473,oil,TC oil,0.117869102602222,2.98,0.13,Bruggeman,,,per_sample,False,2.4113402649754168,2.488934066582003,0.07759380160658624,0.07759380160658624,3.2178702746199654,False
129473,brine_avg,TC 60,0.117869102602222,2.98,0.6,Bruggeman,,,per_sample,False,2.6124875000000003,2.6026971350679045,-0.00979036493209584,0.00979036493209584,0.3747526038725866,False
129498,dry,TC air,0.136895751762234,2.98,0.025,MT,0.08427562883832959,per_sample,per_sample,True,1.9574,1.957400618719214,6.187192138629172e-07,6.187192138629172e-07,3.1609237450848936e-05,True
129498,oil,TC oil,0.136895751762234,2.98,0.13,MT,0.08427562883832959,per_sample,per_sample,True,2.2367375000000003,2.099554835261637,-0.13718266473836316,0.13718266473836316,6.13315888602767,False
129498,brine_avg,TC 60,0.136895751762234,2.98,0.6,MT,0.08427562883832959,per_sample,per_sample,True,2.3839125,2.4461107245860045,0.062198224586004436,0.062198224586004436,2.6090816917988575,False
129498,dry,TC air,0.136895751762234,2.98,0.025,SCA,0.10805034001442593,per_sample,per_sample,True,1.9574,1.9574000929873037,9.298730363482832e-08,9.298730363482832e-08,4.75055193802127e-06,True
129498,oil,TC oil,0.136895751762234,2.98,0.13,SCA,0.10805034001442593,per_sample,per_sample,True,2.2367375000000003,2.0978630465985693,-0.138874453401431,0.138874453401431,6.208795328080787,False
129498,brine_avg,TC 60,0.136895751762234,2.98,0.6,SCA,0.10805034001442593,per_sample,per_sample,True,2.3839125,2.444202013575966,0.06028951357596579,0.06028951357596579,2.529015371829536,False
129498,dry,TC air,0.136895751762234,2.98,0.025,DEM,0.10466651447074962,per_sample,per_sample,True,1.9574,1.9573997669851142,-2.3301488583094e-07,2.3301488583094e-07,1.1904306009550424e-05,True
129498,oil,TC oil,0.136895751762234,2.98,0.13,DEM,0.10466651447074962,per_sample,per_sample,True,2.2367375000000003,2.109658884672645,-0.12707861532735532,0.12707861532735532,5.68142731667687,False
129498,brine_avg,TC 60,0.136895751762234,2.98,0.6,DEM,0.10466651447074962,per_sample,per_sample,True,2.3839125,2.452653220479934,0.06874072047993396,0.06874072047993396,2.8835253173064848,False
129498,dry,TC air,0.136895751762234,2.98,0.025,GSA,0.08427562883832959,per_sample,per_sample,True,1.9574,1.9574006187192143,6.187192143070064e-07,6.187192143070064e-07,3.1609237473536646e-05,True
129498,oil,TC oil,0.136895751762234,2.98,0.13,GSA,0.08427562883832959,per_sample,per_sample,True,2.2367375000000003,2.099554835261637,-0.13718266473836316,0.13718266473836316,6.13315888602767,False
