sample_id,model,phi,calibration_state,calibration_measurement_col,calibration_observed_tc,calibration_predicted_tc,calibration_abs_pct_error,matrix_tc,calibration_fluid_tc,alpha_fit,alpha_source,alpha_fit_mode,fit_objective,fit_success,fit_at_lower,fit_at_upper,uses_alpha,objective_mode
113619,GSA,0.08326069547301873,dry,TC air,2.252275,2.252275185536083,8.237718881650564e-06,2.98,0.025,0.07519234831981382,per_sample,per_sample,6.786001237310221e-15,True,False,False,True,rel_sse
113619,Bruggeman,0.08326069547301873,dry,TC air,2.252275,2.6127042259941877,16.002896004892282,2.98,0.025,,,per_sample,0.025609268054339742,True,False,False,False,rel_sse
113622,MT,0.08011973979984602,dry,TC air,2.31575,2.315749566944351,1.8700449060491426e-05,2.98,0.025,0.08455504237799435,per_sample,per_sample,3.497067950640346e-14,True,False,False,True,rel_sse
113622,SCA,0.08011973979984602,dry,TC air,2.31575,2.315749922126436,3.362779403720298e-06,2.98,0.025,0.09798044540129841,per_sample,per_sample,1.1308285318085442e-15,True,False,False,True,rel_sse
113622,DEM,0.08011973979984602,dry,TC air,2.31575,2.315750531449628,2.294935238522209e-05,2.98,0.025,0.09622025905882023,per_sample,per_sample,5.266727749010988e-14,True,False,False,True,rel_sse
113622,GSA,0.08011973979984602,dry,TC air,2.31575,2.3157495669443504,1.870044907966833e-05,2.98,0.025,0.08455504237799444,per_sample,per_sample,3.497067957812681e-14,True,False,False,True,rel_sse
113622,Bruggeman,0.08011973979984602,dry,TC air,2.31575,2.626551348055255,13.421196072773615,2.98,0.025,,,per_sample,0.018012850402383387,True,False,False,False,rel_sse
113704,MT,0.1753453832771655,dry,TC air,1.7076124999999998,1.7076126068529842,6.257449184786318e-06,2.98,0.025,0.07649527914094632,per_sample,per_sample,3.915567030018296e-15,True,False,False,True,rel_sse
113704,SCA,0.1753453832771655,dry,TC air,1.7076124999999998,1.7076120249797133,2.7817803303675533e-05,2.98,0.025,0.10750258728447158,per_sample,per_sample,7.738301806419814e-14,True,False,False,True,rel_sse
113704,DEM,0.1753453832771655,dry,TC air,1.7076124999999998,1.7076130881198754,3.444106175660578e-05,2.98,0.025,0.10194808887571095,per_sample,per_sample,1.186186734922333e-13,True,False,False,True,rel_sse
113704,GSA,0.1753453832771655,dry,TC air,1.7076124999999998,1.7076126068529833,6.25744913277344e-06,2.98,0.025,0.07649527914094617,per_sample,per_sample,3.915566964924707e-15,True,False,False,True,rel_sse
113704,Bruggeman,0.1753453832771655,dry,TC air,1.7076124999999998,2.207158491727935,29.254060375403395,2.98,0.025,,,per_sample,0.08558000484477471,True,False,False,False,rel_sse
113724,MT,0.07992399227956115,dry,TC air,2.3283000000000005,2.3282996873456616,1.3428438726245887e-05,2.98,0.025,0.0874603681122501,per_sample,per_sample,1.8032296662454023e-14,True,False,False,True,rel_sse
113724,SCA,0.07992399227956115,dry,TC air,2.3283000000000005,2.3282998791809932,5.189151193714546e-06,2.98,0.025,0.1008888880525941,per_sample,per_sample,2.692729011122909e-15,True,False,False,True,rel_sse
113724,DEM,0.07992399227956115,dry,TC air,2.3283000000000005,2.328298811204999,5.1058497682854067e-05,2.98,0.025,0.09926851896131172,per_sample,per_sample,2.6069701856300143e-13,True,False,False,True,rel_sse
113724,GSA,0.07992399227956115,dry,TC air,2.3283000000000005,2.328299687345662,1.3428438707172348e-05,2.98,0.025,0.08746036811225018,per_sample,per_sample,1.8032296611228457e-14,True,False,False,True,rel_sse
113724,Bruggeman,0.07992399227956115,dry,TC air,2.3283000000000005,2.6274143407304003,12.846898626912326,2.98,0.025,,,per_sample,0.01650428043301618,True,False,False,False,rel_sse
113726,MT,0.09789559467455616,dry,TC air,2.3587375,2.3587372045369372,1.2526322361214157e-05,2.98,0.025,0.14078964153432325,per_sample,per_sample,1.5690875189705382e-14,True,False,False,True,rel_sse
113726,SCA,0.09789559467455616,dry,TC air,2.3587375,2.3587370529777356,1.8951759767166853e-05,2.98,0.025,0.1581347616327104,per_sample,per_sample,3.591691982724042e-14,True,False,False,True,rel_sse
113726,DEM,0.09789559467455616,dry,TC air,2.3587375,2.3587381593229897,2.7952368143465276e-05,2.98,0.025,0.1596104348916299,per_sample,per_sample,7.813348848278124e-14,True,False,False,True,rel_sse
113726,GSA,0.09789559467455616,dry,TC air,2.3587375,2.3587372045369364,1.252632239886898e-05,2.98,0.025,0.14078964153432302,per_sample,per_sample,1.5690875284040673e-14,True,False,False,True,rel_sse
113726,Bruggeman,0.09789559467455616,dry,TC air,2.3587375,2.548195961611665,8.032197801224807,2.98,0.025,,,per_sample,0.006451620151800064,True,False,False,False,rel_sse
